TimeStamp,P1AK,P2AK,P3AK,P41AK,P42AK,P5AK,P61AK,P62AK,P63AK,P7AK,P8AK
2020-03-30 06:00:00,53.0,258.0,15.0,1.0,62.0,47.0,7.0,8.0,57.0,39.0,2.0
2020-03-30 07:00:00,59.0,280.0,16.0,6.0,64.0,48.0,8.0,9.0,55.0,45.0,3.0
2020-03-30 08:00:00,129.0,355.0,21.0,33.0,80.0,73.0,11.0,14.0,58.0,80.0,13.0
2020-03-30 09:00:00,179.0,374.0,26.0,56.0,97.0,93.0,37.0,21.0,64.0,109.0,24.0
2020-03-30 10:00:00,194.0,385.0,29.0,63.0,98.0,113.0,41.0,31.0,64.0,123.0,29.0
2020-03-30 11:00:00,197.0,383.0,27.0,63.0,94.0,113.0,34.0,27.0,64.0,125.0,34.0
2020-03-30 12:00:00,192.0,380.0,27.0,60.0,86.0,110.0,27.0,26.0,64.0,114.0,28.0
2020-03-30 13:00:00,180.0,372.0,25.0,50.0,89.0,108.0,10.0,23.0,63.0,104.0,25.0
2020-03-30 14:00:00,170.0,360.0,23.0,44.0,82.0,101.0,17.0,22.0,61.0,99.0,18.0
2020-03-30 15:00:00,160.0,343.0,23.0,39.0,71.0,114.0,20.0,27.0,61.0,82.0,25.0
2020-03-30 16:00:00,154.0,337.0,23.0,39.0,66.0,118.0,26.0,13.0,63.0,77.0,22.0
2020-03-30 17:00:00,154.0,337.0,23.0,39.0,66.0,103.0,18.0,18.0,59.0,77.0,11.0
2020-03-30 18:00:00,154.0,337.0,23.0,39.0,66.0,87.0,4.0,10.0,59.0,77.0,11.0
2020-03-30 19:00:00,154.0,337.0,23.0,39.0,66.0,79.0,4.0,8.0,56.0,77.0,7.0
2020-03-30 20:00:00,154.0,337.0,23.0,39.0,66.0,73.0,4.0,7.0,55.0,77.0,4.0
2020-03-30 21:00:00,154.0,337.0,23.0,39.0,66.0,73.0,2.0,7.0,56.0,77.0,3.0
2020-03-30 22:00:00,154.0,337.0,23.0,39.0,66.0,72.0,1.0,6.0,56.0,77.0,3.0
2020-03-30 23:00:00,154.0,337.0,23.0,39.0,66.0,72.0,2.0,6.0,57.0,77.0,3.0
2020-03-31 00:00:00,154.0,337.0,23.0,39.0,66.0,72.0,1.0,6.0,58.0,77.0,3.0
2020-03-31 01:00:00,154.0,337.0,23.0,39.0,66.0,72.0,2.0,6.0,58.0,77.0,3.0
2020-03-31 02:00:00,154.0,337.0,23.0,39.0,66.0,72.0,2.0,6.0,58.0,77.0,3.0
2020-03-31 03:00:00,154.0,337.0,23.0,39.0,66.0,72.0,2.0,6.0,58.0,77.0,3.0
2020-03-31 04:00:00,154.0,337.0,23.0,39.0,66.0,72.0,2.0,6.0,58.0,77.0,3.0
2020-03-31 05:00:00,154.0,337.0,23.0,39.0,66.0,72.0,2.0,6.0,58.0,77.0,3.0
2020-03-31 06:00:00,154.0,337.0,23.0,39.0,66.0,72.0,2.0,5.0,56.0,77.0,4.0
2020-03-31 07:00:00,154.0,337.0,23.0,39.0,66.0,75.0,2.0,5.0,55.0,77.0,4.0
2020-03-31 08:00:00,154.0,337.0,23.0,39.0,66.0,90.0,13.0,10.0,55.0,77.0,10.0
2020-03-31 09:00:00,154.0,337.0,23.0,39.0,66.0,96.0,30.0,16.0,65.0,77.0,26.0
2020-03-31 10:00:00,154.0,337.0,23.0,39.0,66.0,108.0,35.0,26.0,67.0,77.0,25.0
2020-03-31 11:00:00,154.0,337.0,23.0,39.0,66.0,135.0,25.0,24.0,70.0,77.0,27.0
2020-03-31 12:00:00,154.0,337.0,23.0,39.0,66.0,127.0,18.0,22.0,65.0,77.0,33.0
2020-03-31 13:00:00,154.0,337.0,23.0,39.0,66.0,106.0,15.0,19.0,60.0,77.0,26.0
2020-03-31 14:00:00,154.0,337.0,23.0,39.0,66.0,106.0,14.0,18.0,57.0,77.0,20.0
2020-03-31 15:00:00,154.0,337.0,23.0,39.0,66.0,105.0,18.0,25.0,68.0,77.0,20.0
2020-03-31 16:00:00,154.0,337.0,23.0,39.0,66.0,103.0,13.0,22.0,60.0,77.0,18.0
2020-03-31 17:00:00,154.0,337.0,23.0,39.0,66.0,101.0,10.0,18.0,60.0,77.0,11.0
2020-03-31 18:00:00,154.0,337.0,23.0,39.0,66.0,85.0,5.0,9.0,59.0,77.0,6.0
2020-03-31 19:00:00,154.0,337.0,23.0,39.0,66.0,78.0,3.0,7.0,55.0,77.0,4.0
2020-03-31 20:00:00,154.0,337.0,23.0,39.0,66.0,73.0,4.0,7.0,51.0,77.0,2.0
2020-03-31 21:00:00,154.0,337.0,23.0,39.0,66.0,73.0,7.0,5.0,52.0,77.0,2.0
2020-03-31 22:00:00,154.0,337.0,23.0,39.0,66.0,73.0,8.0,3.0,50.0,77.0,2.0
2020-03-31 23:00:00,154.0,337.0,23.0,39.0,66.0,74.0,7.0,3.0,51.0,77.0,2.0
2020-04-01 00:00:00,154.0,337.0,23.0,39.0,66.0,73.0,7.0,3.0,54.0,77.0,2.0
2020-04-01 01:00:00,154.0,337.0,23.0,39.0,66.0,73.0,7.0,3.0,55.0,77.0,2.0
2020-04-01 02:00:00,154.0,337.0,23.0,39.0,66.0,73.0,6.0,3.0,55.0,77.0,2.0
2020-04-01 03:00:00,154.0,337.0,23.0,39.0,66.0,73.0,6.0,3.0,55.0,77.0,2.0
2020-04-01 04:00:00,154.0,337.0,23.0,39.0,66.0,73.0,6.0,3.0,55.0,77.0,2.0
2020-04-01 05:00:00,154.0,337.0,23.0,39.0,66.0,73.0,6.0,3.0,55.0,77.0,2.0
2020-04-01 06:00:00,154.0,337.0,23.0,39.0,66.0,73.0,7.0,3.0,53.0,77.0,2.0
2020-04-01 07:00:00,154.0,337.0,23.0,39.0,66.0,78.0,11.0,2.0,51.0,77.0,3.0
2020-04-01 08:00:00,154.0,337.0,23.0,39.0,66.0,102.0,16.0,9.0,58.0,77.0,16.0
2020-04-01 09:00:00,154.0,337.0,23.0,39.0,66.0,121.0,34.0,23.0,65.0,77.0,35.0
2020-04-01 10:00:00,154.0,337.0,23.0,39.0,66.0,136.0,43.0,33.0,63.0,77.0,54.0
2020-04-01 11:00:00,154.0,337.0,23.0,39.0,66.0,162.0,48.0,28.0,60.0,77.0,58.0
2020-04-01 12:00:00,154.0,337.0,23.0,39.0,66.0,140.0,34.0,27.0,66.0,77.0,52.0
2020-04-01 13:00:00,154.0,337.0,23.0,39.0,66.0,120.0,16.0,24.0,64.0,77.0,31.0
2020-04-01 14:00:00,154.0,337.0,23.0,39.0,66.0,111.0,11.0,19.0,57.0,77.0,21.0
2020-04-01 15:00:00,154.0,337.0,24.0,44.0,61.0,113.0,15.0,13.0,58.0,77.0,22.0
2020-04-01 16:00:00,154.0,337.0,18.0,39.0,60.0,111.0,11.0,10.0,60.0,77.0,24.0
2020-04-01 17:00:00,154.0,337.0,16.0,38.0,44.0,91.0,11.0,7.0,63.0,77.0,9.0
2020-04-01 18:00:00,154.0,337.0,13.0,5.0,51.0,80.0,5.0,4.0,60.0,77.0,7.0
2020-04-01 19:00:00,154.0,337.0,14.0,5.0,57.0,77.0,3.0,6.0,56.0,77.0,4.0
2020-04-01 20:00:00,154.0,337.0,15.0,2.0,61.0,75.0,6.0,5.0,59.0,77.0,3.0
2020-04-01 21:00:00,154.0,337.0,15.0,5.0,61.0,75.0,7.0,3.0,59.0,77.0,2.0
2020-04-01 22:00:00,154.0,337.0,14.0,4.0,61.0,74.0,4.0,2.0,60.0,77.0,2.0
2020-04-01 23:00:00,154.0,337.0,14.0,6.0,60.0,74.0,5.0,2.0,59.0,77.0,2.0
2020-04-02 00:00:00,154.0,337.0,14.0,5.0,63.0,74.0,4.0,2.0,60.0,77.0,2.0
2020-04-02 01:00:00,154.0,337.0,14.0,5.0,63.0,74.0,4.0,2.0,61.0,77.0,2.0
2020-04-02 02:00:00,154.0,337.0,14.0,2.0,63.0,74.0,4.0,2.0,61.0,77.0,2.0
2020-04-02 03:00:00,154.0,337.0,14.0,3.0,63.0,74.0,4.0,2.0,61.0,77.0,2.0
2020-04-02 04:00:00,154.0,337.0,14.0,3.0,63.0,74.0,5.0,2.0,61.0,77.0,2.0
2020-04-02 05:00:00,154.0,337.0,14.0,2.0,62.0,74.0,5.0,2.0,61.0,77.0,2.0
2020-04-02 06:00:00,154.0,337.0,15.0,1.0,66.0,74.0,4.0,1.0,57.0,77.0,2.0
2020-04-02 07:00:00,154.0,337.0,15.0,3.0,61.0,80.0,6.0,1.0,56.0,77.0,2.0
2020-04-02 08:00:00,154.0,337.0,26.0,20.0,72.0,102.0,22.0,5.0,63.0,77.0,8.0
2020-04-02 09:00:00,154.0,337.0,31.0,40.0,88.0,116.0,39.0,16.0,66.0,77.0,16.0
2020-04-02 10:00:00,154.0,337.0,31.0,53.0,88.0,127.0,46.0,24.0,68.0,77.0,26.0
2020-04-02 11:00:00,154.0,337.0,31.0,55.0,88.0,138.0,39.0,30.0,62.0,77.0,28.0
2020-04-02 12:00:00,154.0,337.0,32.0,48.0,84.0,130.0,23.0,19.0,64.0,77.0,20.0
2020-04-02 13:00:00,154.0,337.0,30.0,38.0,80.0,125.0,15.0,13.0,59.0,77.0,19.0
2020-04-02 14:00:00,154.0,337.0,28.0,33.0,74.0,113.0,25.0,15.0,58.0,77.0,20.0
2020-04-02 15:00:00,154.0,337.0,25.0,36.0,67.0,115.0,29.0,18.0,62.0,77.0,21.0
2020-04-02 16:00:00,154.0,337.0,22.0,33.0,61.0,118.0,18.0,22.0,58.0,77.0,17.0
2020-04-02 17:00:00,154.0,337.0,18.0,23.0,58.0,115.0,15.0,19.0,62.0,77.0,12.0
2020-04-02 18:00:00,154.0,337.0,20.0,9.0,49.0,98.0,11.0,10.0,60.0,77.0,5.0
2020-04-02 19:00:00,154.0,337.0,17.0,1.0,48.0,82.0,5.0,6.0,59.0,77.0,4.0
2020-04-02 20:00:00,154.0,337.0,15.0,1.0,56.0,77.0,4.0,6.0,59.0,77.0,2.0
2020-04-02 21:00:00,154.0,337.0,15.0,6.0,55.0,78.0,3.0,6.0,60.0,77.0,2.0
2020-04-02 22:00:00,154.0,337.0,15.0,1.0,56.0,77.0,0.0,5.0,60.0,77.0,2.0
2020-04-02 23:00:00,154.0,337.0,15.0,0.0,58.0,77.0,1.0,4.0,61.0,77.0,2.0
2020-04-03 00:00:00,154.0,337.0,15.0,0.0,58.0,77.0,1.0,4.0,62.0,77.0,2.0
2020-04-03 01:00:00,154.0,337.0,15.0,1.0,59.0,77.0,1.0,4.0,62.0,77.0,2.0
2020-04-03 02:00:00,154.0,337.0,15.0,1.0,58.0,77.0,1.0,4.0,61.0,77.0,2.0
2020-04-03 03:00:00,154.0,337.0,15.0,0.0,58.0,77.0,1.0,4.0,62.0,77.0,2.0
2020-04-03 04:00:00,154.0,337.0,15.0,0.0,58.0,77.0,1.0,4.0,62.0,77.0,2.0
2020-04-03 05:00:00,154.0,337.0,15.0,0.0,58.0,77.0,2.0,4.0,62.0,77.0,2.0
2020-04-03 06:00:00,154.0,337.0,16.0,0.0,59.0,77.0,1.0,3.0,59.0,77.0,2.0
2020-04-03 07:00:00,154.0,337.0,16.0,5.0,63.0,82.0,6.0,3.0,57.0,77.0,3.0
2020-04-03 08:00:00,154.0,337.0,21.0,29.0,77.0,103.0,28.0,6.0,59.0,77.0,8.0
2020-04-03 09:00:00,154.0,337.0,28.0,52.0,89.0,124.0,39.0,10.0,68.0,77.0,28.0
2020-04-03 10:00:00,154.0,337.0,28.0,56.0,94.0,140.0,39.0,22.0,68.0,77.0,36.0
2020-04-03 11:00:00,154.0,337.0,26.0,51.0,93.0,137.0,38.0,24.0,68.0,77.0,30.0
2020-04-03 12:00:00,154.0,337.0,27.0,50.0,84.0,131.0,30.0,19.0,69.0,77.0,37.0
2020-04-03 13:00:00,154.0,337.0,27.0,43.0,73.0,118.0,17.0,17.0,60.0,77.0,27.0
2020-04-03 14:00:00,154.0,337.0,24.0,41.0,53.0,120.0,16.0,19.0,61.0,77.0,21.0
2020-04-03 15:00:00,154.0,337.0,18.0,41.0,48.0,112.0,11.0,13.0,57.0,77.0,22.0
2020-04-03 16:00:00,154.0,337.0,18.0,29.0,38.0,104.0,9.0,11.0,65.0,77.0,20.0
2020-04-03 17:00:00,154.0,337.0,16.0,21.0,48.0,101.0,9.0,7.0,60.0,77.0,10.0
2020-04-03 18:00:00,154.0,337.0,16.0,5.0,43.0,88.0,8.0,6.0,58.0,77.0,7.0
2020-04-03 19:00:00,154.0,337.0,13.0,3.0,43.0,84.0,2.0,6.0,54.0,77.0,5.0
2020-04-03 20:00:00,154.0,337.0,13.0,3.0,44.0,81.0,4.0,7.0,54.0,77.0,2.0
2020-04-03 21:00:00,154.0,337.0,13.0,2.0,46.0,80.0,5.0,4.0,55.0,77.0,1.0
2020-04-03 22:00:00,154.0,337.0,13.0,1.0,46.0,80.0,6.0,4.0,56.0,77.0,1.0
2020-04-03 23:00:00,154.0,337.0,13.0,1.0,44.0,80.0,6.0,4.0,58.0,77.0,1.0
2020-04-04 00:00:00,154.0,337.0,13.0,0.0,45.0,80.0,4.0,4.0,58.0,77.0,1.0
2020-04-04 01:00:00,154.0,337.0,13.0,0.0,46.0,80.0,4.0,4.0,59.0,77.0,1.0
2020-04-04 02:00:00,154.0,337.0,13.0,0.0,46.0,80.0,5.0,4.0,59.0,77.0,1.0
2020-04-04 03:00:00,154.0,337.0,13.0,0.0,45.0,80.0,5.0,4.0,59.0,77.0,1.0
2020-04-04 04:00:00,154.0,337.0,13.0,0.0,46.0,80.0,5.0,4.0,59.0,77.0,1.0
2020-04-04 05:00:00,154.0,337.0,13.0,0.0,46.0,80.0,5.0,4.0,59.0,77.0,1.0
2020-04-04 06:00:00,154.0,337.0,13.0,0.0,46.0,80.0,5.0,4.0,58.0,77.0,1.0
2020-04-04 07:00:00,154.0,337.0,13.0,5.0,46.0,80.0,5.0,4.0,57.0,77.0,4.0
2020-04-04 08:00:00,154.0,337.0,13.0,5.0,46.0,85.0,7.0,4.0,59.0,77.0,15.0
2020-04-04 09:00:00,154.0,337.0,10.0,11.0,49.0,89.0,8.0,11.0,61.0,77.0,21.0
2020-04-04 10:00:00,154.0,337.0,10.0,18.0,48.0,104.0,11.0,12.0,64.0,77.0,23.0
2020-04-04 11:00:00,154.0,337.0,10.0,16.0,46.0,111.0,12.0,14.0,60.0,77.0,29.0
2020-04-04 12:00:00,154.0,337.0,10.0,12.0,49.0,107.0,9.0,9.0,61.0,77.0,31.0
2020-04-04 13:00:00,154.0,337.0,9.0,5.0,39.0,91.0,8.0,6.0,63.0,77.0,17.0
2020-04-04 14:00:00,154.0,337.0,9.0,0.0,38.0,90.0,11.0,4.0,58.0,77.0,6.0
2020-04-04 15:00:00,154.0,337.0,9.0,7.0,37.0,86.0,4.0,4.0,53.0,77.0,3.0
2020-04-04 16:00:00,154.0,337.0,10.0,11.0,33.0,84.0,3.0,5.0,52.0,77.0,2.0
2020-04-04 17:00:00,154.0,337.0,10.0,5.0,40.0,81.0,4.0,9.0,49.0,77.0,2.0
2020-04-04 18:00:00,154.0,337.0,10.0,5.0,44.0,79.0,1.0,5.0,54.0,77.0,2.0
2020-04-04 19:00:00,154.0,337.0,11.0,0.0,41.0,79.0,0.0,5.0,57.0,77.0,2.0
2020-04-04 20:00:00,154.0,337.0,11.0,2.0,45.0,80.0,2.0,5.0,55.0,77.0,2.0
2020-04-04 21:00:00,154.0,337.0,11.0,3.0,46.0,80.0,4.0,3.0,55.0,77.0,2.0
2020-04-04 22:00:00,154.0,337.0,11.0,4.0,44.0,80.0,11.0,4.0,59.0,77.0,2.0
2020-04-04 23:00:00,154.0,337.0,11.0,1.0,42.0,80.0,10.0,4.0,60.0,77.0,1.0
2020-04-05 00:00:00,154.0,337.0,11.0,0.0,43.0,80.0,10.0,4.0,60.0,77.0,1.0
2020-04-05 01:00:00,154.0,337.0,11.0,0.0,44.0,80.0,10.0,3.0,60.0,77.0,1.0
2020-04-05 02:00:00,154.0,337.0,11.0,0.0,46.0,79.0,10.0,3.0,60.0,77.0,1.0
2020-04-05 03:00:00,154.0,337.0,11.0,0.0,46.0,79.0,10.0,3.0,60.0,77.0,1.0
2020-04-05 04:00:00,154.0,337.0,11.0,1.0,46.0,79.0,10.0,3.0,60.0,77.0,1.0
2020-04-05 05:00:00,154.0,337.0,11.0,0.0,46.0,79.0,10.0,3.0,60.0,77.0,1.0
2020-04-05 06:00:00,154.0,337.0,11.0,0.0,46.0,79.0,10.0,3.0,60.0,77.0,1.0
2020-04-05 07:00:00,154.0,337.0,11.0,0.0,46.0,79.0,10.0,3.0,61.0,77.0,1.0
2020-04-05 08:00:00,154.0,337.0,11.0,1.0,45.0,79.0,10.0,2.0,61.0,77.0,1.0
2020-04-05 09:00:00,154.0,337.0,11.0,1.0,45.0,80.0,10.0,4.0,61.0,77.0,1.0
2020-04-05 10:00:00,154.0,337.0,11.0,5.0,43.0,80.0,11.0,3.0,61.0,77.0,1.0
2020-04-05 11:00:00,154.0,337.0,11.0,10.0,41.0,81.0,13.0,4.0,61.0,77.0,1.0
2020-04-05 12:00:00,154.0,337.0,12.0,13.0,35.0,83.0,12.0,3.0,60.0,77.0,1.0
2020-04-05 13:00:00,154.0,337.0,11.0,14.0,36.0,80.0,13.0,8.0,61.0,77.0,1.0
2020-04-05 14:00:00,154.0,337.0,11.0,27.0,43.0,81.0,14.0,10.0,59.0,77.0,1.0
2020-04-05 15:00:00,154.0,337.0,11.0,29.0,39.0,79.0,18.0,18.0,60.0,77.0,1.0
2020-04-05 16:00:00,154.0,337.0,11.0,29.0,40.0,81.0,16.0,16.0,56.0,77.0,1.0
2020-04-05 17:00:00,154.0,337.0,11.0,20.0,42.0,80.0,18.0,13.0,62.0,77.0,1.0
2020-04-05 18:00:00,154.0,337.0,11.0,13.0,39.0,79.0,12.0,7.0,62.0,77.0,1.0
2020-04-05 19:00:00,154.0,337.0,11.0,9.0,44.0,79.0,12.0,4.0,60.0,77.0,1.0
2020-04-05 20:00:00,154.0,337.0,11.0,19.0,44.0,79.0,14.0,6.0,59.0,77.0,1.0
2020-04-05 21:00:00,154.0,337.0,12.0,15.0,43.0,79.0,10.0,5.0,61.0,77.0,1.0
2020-04-05 22:00:00,154.0,337.0,12.0,14.0,41.0,79.0,8.0,5.0,61.0,77.0,1.0
2020-04-05 23:00:00,154.0,337.0,12.0,14.0,41.0,79.0,7.0,4.0,63.0,77.0,1.0
2020-04-06 00:00:00,154.0,337.0,12.0,14.0,46.0,79.0,7.0,3.0,62.0,77.0,1.0
2020-04-06 01:00:00,154.0,337.0,12.0,14.0,45.0,79.0,6.0,2.0,62.0,77.0,1.0
2020-04-06 02:00:00,154.0,337.0,12.0,15.0,45.0,79.0,6.0,2.0,61.0,77.0,1.0
2020-04-06 03:00:00,154.0,337.0,12.0,14.0,44.0,79.0,6.0,2.0,61.0,77.0,1.0
2020-04-06 04:00:00,154.0,337.0,12.0,14.0,44.0,79.0,6.0,2.0,61.0,77.0,1.0
2020-04-06 05:00:00,154.0,337.0,12.0,14.0,44.0,79.0,6.0,2.0,60.0,77.0,1.0
2020-04-06 06:00:00,154.0,337.0,12.0,14.0,39.0,79.0,6.0,1.0,56.0,77.0,1.0
2020-04-06 07:00:00,154.0,337.0,12.0,15.0,42.0,83.0,11.0,2.0,55.0,77.0,2.0
2020-04-06 08:00:00,154.0,337.0,19.0,38.0,51.0,99.0,21.0,8.0,58.0,77.0,16.0
2020-04-06 09:00:00,154.0,337.0,26.0,57.0,69.0,116.0,38.0,20.0,61.0,77.0,23.0
2020-04-06 10:00:00,154.0,337.0,27.0,64.0,69.0,131.0,40.0,34.0,60.0,77.0,24.0
2020-04-06 11:00:00,154.0,337.0,26.0,61.0,65.0,123.0,46.0,29.0,59.0,77.0,24.0
2020-04-06 12:00:00,154.0,337.0,26.0,63.0,60.0,125.0,40.0,19.0,59.0,77.0,20.0
2020-04-06 13:00:00,154.0,337.0,27.0,51.0,64.0,118.0,25.0,17.0,53.0,77.0,20.0
2020-04-06 14:00:00,154.0,337.0,27.0,55.0,58.0,109.0,21.0,14.0,45.0,77.0,21.0
2020-04-06 15:00:00,154.0,337.0,24.0,57.0,53.0,118.0,25.0,21.0,49.0,77.0,22.0
2020-04-06 16:00:00,154.0,337.0,22.0,53.0,49.0,114.0,22.0,17.0,50.0,77.0,21.0
2020-04-06 17:00:00,154.0,337.0,18.0,38.0,42.0,104.0,18.0,15.0,46.0,77.0,13.0
2020-04-06 18:00:00,154.0,337.0,15.0,10.0,34.0,92.0,7.0,11.0,49.0,77.0,9.0
2020-04-06 19:00:00,154.0,337.0,14.0,7.0,36.0,85.0,6.0,8.0,53.0,77.0,7.0
2020-04-06 20:00:00,154.0,337.0,14.0,6.0,41.0,81.0,3.0,2.0,55.0,77.0,4.0
2020-04-06 21:00:00,154.0,337.0,14.0,9.0,42.0,80.0,6.0,3.0,54.0,77.0,3.0
2020-04-06 22:00:00,154.0,337.0,12.0,4.0,44.0,80.0,5.0,3.0,57.0,77.0,2.0
2020-04-06 23:00:00,154.0,337.0,12.0,4.0,42.0,80.0,4.0,3.0,58.0,77.0,1.0
2020-04-07 00:00:00,154.0,337.0,12.0,4.0,42.0,80.0,4.0,3.0,57.0,77.0,1.0
2020-04-07 01:00:00,154.0,337.0,12.0,3.0,41.0,80.0,4.0,3.0,57.0,77.0,1.0
2020-04-07 02:00:00,154.0,337.0,12.0,1.0,42.0,80.0,4.0,3.0,57.0,77.0,1.0
2020-04-07 03:00:00,154.0,337.0,12.0,1.0,42.0,80.0,4.0,3.0,57.0,77.0,1.0
2020-04-07 04:00:00,154.0,337.0,12.0,1.0,42.0,80.0,4.0,3.0,57.0,77.0,1.0
2020-04-07 05:00:00,154.0,337.0,12.0,1.0,42.0,80.0,4.0,3.0,58.0,77.0,1.0
2020-04-07 06:00:00,154.0,337.0,12.0,1.0,43.0,80.0,3.0,3.0,54.0,77.0,2.0
2020-04-07 07:00:00,154.0,337.0,12.0,1.0,46.0,83.0,8.0,5.0,51.0,77.0,2.0
2020-04-07 08:00:00,154.0,337.0,18.0,21.0,61.0,104.0,17.0,7.0,52.0,77.0,10.0
2020-04-07 09:00:00,154.0,337.0,23.0,47.0,72.0,114.0,23.0,23.0,64.0,77.0,18.0
2020-04-07 10:00:00,154.0,337.0,22.0,58.0,71.0,124.0,37.0,32.0,65.0,77.0,24.0
2020-04-07 11:00:00,185.0,337.0,22.0,60.0,72.0,135.0,45.0,33.0,63.0,77.0,24.0
2020-04-07 12:00:00,178.0,378.0,22.0,62.0,63.0,141.0,19.0,21.0,56.0,,28.0
2020-04-07 13:00:00,163.0,373.0,23.0,48.0,55.0,128.0,17.0,24.0,50.0,47.0,16.0
2020-04-07 14:00:00,155.0,367.0,22.0,57.0,60.0,119.0,18.0,17.0,52.0,45.0,12.0
2020-04-07 15:00:00,158.0,353.0,20.0,56.0,52.0,137.0,22.0,20.0,54.0,35.0,17.0
2020-04-07 16:00:00,155.0,346.0,19.0,50.0,49.0,132.0,25.0,27.0,56.0,23.0,17.0
2020-04-07 17:00:00,131.0,317.0,18.0,44.0,28.0,109.0,16.0,19.0,53.0,8.0,11.0
2020-04-07 18:00:00,108.0,278.0,16.0,24.0,28.0,94.0,2.0,12.0,53.0,1.0,9.0
2020-04-07 19:00:00,81.0,276.0,16.0,29.0,59.0,86.0,4.0,6.0,53.0,0.0,5.0
2020-04-07 20:00:00,81.0,270.0,16.0,20.0,60.0,82.0,1.0,3.0,54.0,0.0,3.0
2020-04-07 21:00:00,76.0,267.0,15.0,18.0,61.0,83.0,4.0,3.0,56.0,0.0,2.0
2020-04-07 22:00:00,74.0,266.0,14.0,14.0,62.0,82.0,3.0,3.0,57.0,0.0,2.0
2020-04-07 23:00:00,74.0,,14.0,15.0,62.0,82.0,3.0,3.0,58.0,0.0,1.0
2020-04-08 00:00:00,74.0,,14.0,15.0,60.0,81.0,3.0,2.0,58.0,0.0,1.0
2020-04-08 01:00:00,74.0,,14.0,15.0,61.0,81.0,3.0,2.0,58.0,0.0,1.0
2020-04-08 02:00:00,74.0,,14.0,15.0,62.0,81.0,3.0,2.0,59.0,0.0,1.0
2020-04-08 03:00:00,74.0,265.0,14.0,16.0,62.0,81.0,3.0,2.0,59.0,0.0,1.0
2020-04-08 04:00:00,74.0,265.0,14.0,16.0,62.0,81.0,3.0,2.0,59.0,0.0,1.0
2020-04-08 05:00:00,74.0,265.0,14.0,16.0,62.0,81.0,3.0,2.0,60.0,0.0,1.0
2020-04-08 06:00:00,74.0,265.0,15.0,16.0,64.0,81.0,4.0,5.0,56.0,1.0,1.0
2020-04-08 07:00:00,75.0,267.0,15.0,22.0,64.0,86.0,3.0,3.0,54.0,8.0,2.0
2020-04-08 08:00:00,125.0,331.0,20.0,40.0,74.0,110.0,18.0,8.0,59.0,17.0,19.0
2020-04-08 09:00:00,178.0,371.0,21.0,68.0,93.0,127.0,35.0,23.0,63.0,77.0,39.0
2020-04-08 10:00:00,187.0,376.0,22.0,71.0,89.0,157.0,42.0,28.0,71.0,88.0,60.0
2020-04-08 11:00:00,200.0,380.0,21.0,73.0,92.0,157.0,38.0,34.0,65.0,81.0,59.0
2020-04-08 12:00:00,171.0,380.0,20.0,68.0,82.0,135.0,36.0,22.0,59.0,81.0,62.0
2020-04-08 13:00:00,158.0,194.0,20.0,53.0,79.0,130.0,24.0,10.0,59.0,81.0,37.0
2020-04-08 14:00:00,157.0,176.0,18.0,53.0,73.0,122.0,16.0,16.0,48.0,38.0,16.0
2020-04-08 15:00:00,124.0,143.0,16.0,59.0,67.0,119.0,13.0,14.0,46.0,35.0,20.0
2020-04-08 16:00:00,124.0,138.0,15.0,49.0,65.0,124.0,10.0,16.0,53.0,31.0,16.0
2020-04-08 17:00:00,95.0,116.0,13.0,37.0,59.0,109.0,16.0,11.0,59.0,12.0,7.0
2020-04-08 18:00:00,73.0,116.0,13.0,11.0,59.0,96.0,6.0,11.0,54.0,12.0,5.0
2020-04-08 19:00:00,61.0,116.0,13.0,8.0,61.0,87.0,4.0,7.0,53.0,0.0,5.0
2020-04-08 20:00:00,54.0,81.0,14.0,2.0,56.0,83.0,3.0,7.0,54.0,0.0,5.0
2020-04-08 21:00:00,50.0,80.0,14.0,1.0,58.0,82.0,3.0,5.0,55.0,0.0,2.0
2020-04-08 22:00:00,51.0,78.0,14.0,0.0,60.0,82.0,2.0,6.0,53.0,0.0,2.0
2020-04-08 23:00:00,49.0,78.0,14.0,2.0,62.0,82.0,3.0,5.0,55.0,0.0,2.0
2020-04-09 00:00:00,49.0,78.0,14.0,1.0,64.0,82.0,3.0,5.0,57.0,0.0,2.0
2020-04-09 01:00:00,49.0,78.0,14.0,0.0,63.0,82.0,3.0,5.0,57.0,0.0,2.0
2020-04-09 02:00:00,49.0,77.0,14.0,0.0,63.0,82.0,3.0,5.0,57.0,0.0,2.0
2020-04-09 03:00:00,49.0,76.0,14.0,0.0,63.0,82.0,3.0,5.0,57.0,0.0,2.0
2020-04-09 04:00:00,49.0,76.0,14.0,0.0,63.0,82.0,3.0,5.0,57.0,0.0,2.0
2020-04-09 05:00:00,48.0,76.0,14.0,0.0,63.0,82.0,3.0,5.0,56.0,1.0,2.0
2020-04-09 06:00:00,51.0,78.0,14.0,1.0,62.0,82.0,4.0,6.0,53.0,3.0,2.0
2020-04-09 07:00:00,55.0,88.0,14.0,5.0,64.0,87.0,7.0,6.0,52.0,7.0,2.0
2020-04-09 08:00:00,106.0,147.0,17.0,20.0,75.0,98.0,18.0,8.0,50.0,33.0,16.0
2020-04-09 09:00:00,146.0,170.0,21.0,49.0,83.0,115.0,30.0,22.0,53.0,83.0,21.0
