		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Wind	Heat	THW			Heat	Cool	In 	In	In 	In 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Chill	Index	Index	Bar  	Rain	D-D 	D-D 	Temp	Hum	Dew	Heat	Int.
04.01.20	3:31	2.7	2.8	2.7	96	2.1	1.8	WSW	3.22	4.0	0.9	2.7	0.9	1026.1	0.00	0.325	0.000	13.8	41	0.7	12.4	30
04.01.20	4:01	2.8	2.9	2.7	97	2.4	1.3	W	2.41	5.4	1.7	2.8	1.7	1026.0	0.00	0.323	0.000	13.8	41	0.8	12.5	30
04.01.20	4:31	2.8	2.9	2.7	97	2.3	1.8	WSW	3.22	5.4	1.1	2.8	1.1	1025.8	0.00	0.324	0.000	13.8	41	0.8	12.5	30
04.01.20	5:01	2.8	2.8	2.7	97	2.3	2.2	WSW	4.02	6.3	0.5	2.8	0.5	1025.9	0.00	0.324	0.000	13.8	41	0.8	12.5	30
04.01.20	5:31	2.9	2.9	2.8	97	2.5	2.2	WSW	4.02	7.6	0.7	2.9	0.7	1025.9	0.00	0.322	0.000	13.8	40	0.4	12.4	30
04.01.20	6:01	3.1	3.2	2.9	96	2.5	1.3	W	2.41	5.8	1.9	3.1	1.9	1025.9	0.00	0.318	0.000	13.8	40	0.4	12.4	30
04.01.20	6:31	3.2	3.3	3.2	96	2.6	2.7	WSW	4.83	6.7	0.6	3.2	0.6	1025.9	0.00	0.315	0.000	13.9	40	0.5	12.5	30
04.01.20	7:01	3.3	3.4	3.3	96	2.8	2.7	W	4.83	7.6	0.8	3.3	0.8	1025.7	0.00	0.313	0.000	13.8	40	0.4	12.4	30
04.01.20	7:31	3.4	3.4	3.4	96	2.9	3.1	WSW	5.63	8.9	0.6	3.4	0.6	1025.6	0.00	0.310	0.000	13.8	40	0.4	12.4	30
04.01.20	8:01	3.6	3.6	3.4	95	2.8	2.7	WSW	4.83	7.6	1.1	3.6	1.1	1026.0	0.00	0.308	0.000	13.9	40	0.5	12.5	30
04.01.20	8:31	3.6	3.6	3.6	96	3.0	2.2	W	4.02	7.6	1.4	3.6	1.4	1026.1	0.00	0.308	0.000	13.9	40	0.5	12.5	30
04.01.20	9:01	3.7	3.8	3.6	95	2.9	2.2	WSW	4.02	6.7	1.6	3.7	1.6	1026.1	0.00	0.306	0.000	13.9	40	0.5	12.5	30
04.01.20	9:31	3.8	3.9	3.7	94	2.9	2.2	W	4.02	6.7	1.7	3.8	1.7	1025.9	0.00	0.303	0.000	13.9	39	0.1	12.4	30
04.01.20	10:01	3.9	4.0	3.8	94	3.1	2.7	W	4.83	7.2	1.5	3.9	1.5	1025.8	0.00	0.300	0.000	13.9	39	0.1	12.4	30
04.01.20	10:31	4.1	4.1	4.0	94	3.2	3.6	WSW	6.44	9.4	0.9	4.1	0.9	1025.6	0.00	0.297	0.000	13.9	39	0.1	12.4	30
04.01.20	11:01	4.2	4.2	4.1	94	3.3	4.5	WSW	8.05	11.2	0.6	4.2	0.6	1025.5	0.00	0.295	0.000	13.8	39	0.1	12.4	30
04.01.20	11:31	4.3	4.3	4.2	94	3.5	3.6	WSW	6.44	10.7	1.3	4.3	1.3	1025.3	0.00	0.292	0.000	13.8	39	0.1	12.4	30
04.01.20	12:01	4.4	4.4	4.3	95	3.7	3.6	W	6.44	10.7	1.4	4.4	1.4	1025.3	0.00	0.291	0.000	13.8	39	0.1	12.4	30
04.01.20	12:31	4.4	4.5	4.4	95	3.7	3.6	WSW	6.44	9.4	1.4	4.5	1.5	1025.3	0.00	0.289	0.000	13.9	39	0.1	12.4	30
04.01.20	13:01	4.4	4.5	4.4	96	3.9	2.7	W	4.83	8.9	2.1	4.5	2.2	1025.2	0.00	0.289	0.000	13.8	39	0.1	12.4	30
04.01.20	13:31	4.4	4.4	4.4	97	4.0	4.0	WSW	7.24	9.4	1.2	4.5	1.2	1025.0	0.00	0.289	0.000	13.8	39	0.1	12.4	30
04.01.20	14:01	4.4	4.5	4.4	98	4.2	2.7	WSW	4.83	9.8	2.1	4.6	2.2	1025.2	0.00	0.289	0.000	13.9	39	0.1	12.4	30
04.01.20	14:31	4.5	4.6	4.5	99	4.4	2.2	W	4.02	7.6	2.6	4.6	2.7	1025.1	0.00	0.288	0.000	13.9	40	0.5	12.5	30
04.01.20	15:01	4.6	4.7	4.6	99	4.5	3.1	WSW	5.63	9.4	1.9	4.7	2.1	1025.0	0.00	0.286	0.000	13.8	40	0.4	12.4	30
04.01.20	15:31	4.8	4.8	4.7	99	4.6	3.1	W	5.63	8.9	2.1	4.9	2.2	1025.0	0.00	0.282	0.000	13.9	40	0.5	12.5	30
04.01.20	16:01	4.8	4.8	4.8	100	4.8	2.7	W	4.83	8.0	2.6	4.9	2.7	1025.3	0.20	0.281	0.000	13.9	40	0.5	12.5	30
04.01.20	16:31	4.9	4.9	4.8	100	4.9	2.7	W	4.83	9.8	2.6	5.0	2.7	1025.6	0.00	0.280	0.000	13.9	40	0.5	12.5	30
04.01.20	17:01	4.9	5.0	4.9	100	4.9	2.7	W	4.83	8.9	2.7	5.1	2.8	1025.9	0.00	0.279	0.000	13.9	40	0.5	12.5	30
04.01.20	17:31	5.1	5.1	5.0	100	5.1	3.1	W	5.63	8.0	2.4	5.2	2.6	1026.1	0.00	0.277	0.000	13.9	40	0.5	12.5	30
04.01.20	18:01	5.1	5.2	5.1	100	5.1	2.7	WNW	4.83	9.4	2.8	5.2	2.9	1026.4	0.00	0.275	0.000	13.9	40	0.5	12.5	30
04.01.20	18:31	5.2	5.2	5.2	100	5.2	2.7	WNW	4.83	7.2	2.9	5.3	3.1	1027.5	0.40	0.274	0.000	13.9	40	0.5	12.5	30
04.01.20	19:01	5.2	5.3	4.7	100	5.2	2.7	NW	4.83	8.9	2.9	5.3	3.1	1028.3	1.00	0.274	0.000	13.8	40	0.4	12.4	30
04.01.20	19:31	4.6	4.7	4.5	100	4.6	2.2	NW	4.02	6.7	2.6	4.7	2.7	1028.9	0.00	0.287	0.000	13.8	40	0.4	12.4	30
04.01.20	20:01	4.6	4.6	4.5	97	4.1	1.8	NW	3.22	7.2	3.1	4.6	3.1	1029.3	0.00	0.287	0.000	13.8	40	0.4	12.4	30
04.01.20	20:31	4.7	4.7	4.6	95	4.0	1.3	NW	2.41	5.4	3.9	4.8	3.9	1029.7	0.00	0.284	0.000	13.8	40	0.4	12.4	30
04.01.20	21:01	4.6	4.7	4.3	93	3.5	1.8	NW	3.22	4.9	3.1	4.6	3.1	1030.2	0.00	0.287	0.000	13.8	40	0.4	12.4	30
04.01.20	21:31	4.2	4.3	4.1	93	3.1	1.8	NW	3.22	4.9	2.6	4.2	2.6	1030.5	0.00	0.295	0.000	13.8	40	0.4	12.4	30
04.01.20	22:01	4.0	4.0	3.9	94	3.1	1.3	NW	2.41	4.0	3.1	4.0	3.1	1030.8	0.00	0.299	0.000	13.8	40	0.4	12.4	30
04.01.20	22:31	3.8	3.9	3.7	93	2.8	0.9	NW	1.61	4.5	3.7	3.8	3.7	1031.0	0.00	0.302	0.000	13.8	40	0.4	12.4	30
04.01.20	23:01	3.6	3.8	3.5	94	2.7	0.9	WNW	1.61	2.7	3.4	3.6	3.4	1031.6	0.00	0.307	0.000	13.8	40	0.4	12.4	30
04.01.20	23:31	3.5	3.6	3.4	94	2.6	0.4	W	0.80	2.2	3.5	3.5	3.5	1031.9	0.00	0.309	0.000	13.8	40	0.4	12.4	30
05.01.20	0:01	3.3	3.4	3.3	94	2.5	0.4	W	0.80	2.7	3.3	3.3	3.3	1032.1	0.00	0.313	0.000	13.8	40	0.4	12.4	30
05.01.20	0:31	3.3	3.3	3.3	95	2.6	0.4	W	0.80	1.8	3.3	3.3	3.3	1032.4	0.00	0.314	0.000	13.8	40	0.4	12.4	30
05.01.20	1:01	3.3	3.3	3.3	95	2.6	0.0	W	0.00	1.3	3.3	3.3	3.3	1032.5	0.00	0.313	0.000	13.8	40	0.4	12.4	30
05.01.20	1:31	3.3	3.3	3.3	96	2.7	0.4	W	0.80	2.7	3.3	3.3	3.3	1032.8	0.00	0.314	0.000	13.8	40	0.4	12.4	30
05.01.20	2:01	3.1	3.3	2.9	97	2.7	0.4	W	0.80	2.7	3.1	3.1	3.1	1033.2	0.00	0.317	0.000	13.8	40	0.4	12.4	30
05.01.20	2:31	2.8	2.9	2.8	98	2.5	0.4	WSW	0.80	3.1	2.8	2.9	2.9	1033.5	0.00	0.323	0.000	13.8	40	0.4	12.4	30
05.01.20	3:01	2.8	2.9	2.8	97	2.4	0.9	W	1.61	3.6	2.6	2.8	2.6	1033.7	0.00	0.323	0.000	13.8	40	0.4	12.4	30
05.01.20	3:31	2.9	3.1	2.8	96	2.3	0.0	W	0.00	0.9	2.9	2.9	2.9	1033.8	0.00	0.322	0.000	13.8	39	0.0	12.3	30
05.01.20	4:01	3.1	3.1	3.0	94	2.2	0.0	---	0.00	0.0	3.1	3.1	3.1	1033.8	0.00	0.318	0.000	13.8	39	0.0	12.3	30
05.01.20	4:31	2.8	3.0	2.6	93	1.8	0.4	WSW	0.80	1.8	2.8	2.8	2.8	1033.6	0.00	0.323	0.000	13.7	39	-0.0	12.3	30
05.01.20	5:01	2.4	2.6	2.2	93	1.4	0.4	WSW	0.80	1.8	2.4	2.4	2.4	1033.5	0.00	0.332	0.000	13.8	39	0.0	12.3	30
05.01.20	5:31	2.3	2.4	2.2	94	1.4	0.0	WSW	0.00	0.9	2.3	2.3	2.3	1033.7	0.00	0.334	0.000	13.8	39	0.0	12.3	30
05.01.20	6:01	2.1	2.3	1.9	93	1.1	0.0	---	0.00	0.0	2.1	2.1	2.1	1033.7	0.00	0.338	0.000	13.7	39	-0.0	12.3	30
05.01.20	6:31	2.1	2.5	1.8	95	1.3	0.4	S	0.80	1.8	2.1	2.1	2.1	1033.8	0.00	0.339	0.000	13.7	39	-0.0	12.3	30
05.01.20	7:01	2.7	2.9	2.5	95	1.9	0.4	S	0.80	1.8	2.7	2.7	2.7	1033.8	0.00	0.326	0.000	13.7	39	-0.0	12.3	30
05.01.20	7:31	2.9	3.1	2.9	94	2.1	0.4	SSW	0.80	1.8	2.9	2.9	2.9	1033.8	0.00	0.321	0.000	13.7	39	-0.0	12.3	30
05.01.20	8:01	3.1	3.1	3.1	94	2.2	0.4	SSW	0.80	1.8	3.1	3.1	3.1	1034.1	0.00	0.318	0.000	13.7	39	-0.0	12.3	30
05.01.20	8:31	3.1	3.1	3.0	93	2.0	0.0	SSW	0.00	1.3	3.1	3.1	3.1	1034.2	0.00	0.318	0.000	13.7	39	-0.1	12.2	30
05.01.20	9:01	3.2	3.3	3.1	93	2.1	0.9	SSW	1.61	2.2	2.9	3.2	2.9	1034.2	0.00	0.316	0.000	13.7	39	-0.0	12.3	30
05.01.20	9:31	3.5	3.7	3.3	93	2.5	0.4	SSW	0.80	1.8	3.5	3.5	3.5	1034.3	0.00	0.309	0.000	13.7	39	-0.1	12.2	30
05.01.20	10:01	3.7	3.9	3.6	94	2.8	0.4	SSW	0.80	1.8	3.7	3.7	3.7	1034.4	0.00	0.304	0.000	13.7	39	-0.1	12.2	30
05.01.20	10:31	4.0	4.2	3.9	96	3.4	0.9	SW	1.61	2.2	3.8	4.1	3.9	1034.6	0.00	0.299	0.000	13.7	39	-0.1	12.2	30
05.01.20	11:01	4.4	4.5	4.2	97	4.0	0.9	WSW	1.61	2.2	4.3	4.4	4.3	1034.6	0.00	0.291	0.000	13.7	39	-0.1	12.2	30
05.01.20	11:31	4.6	4.7	4.5	98	4.3	0.9	SW	1.61	2.2	4.5	4.7	4.6	1034.5	0.00	0.286	0.000	13.7	39	-0.1	12.2	30
05.01.20	12:01	4.9	5.0	4.7	98	4.6	0.4	SW	0.80	2.2	4.9	5.0	5.0	1034.3	0.00	0.280	0.000	13.7	39	-0.1	12.2	30
05.01.20	12:31	5.2	5.3	5.0	99	5.1	0.9	SW	1.61	2.2	5.2	5.3	5.3	1034.0	0.00	0.273	0.000	13.6	39	-0.1	12.2	30
05.01.20	13:01	5.4	5.4	5.3	99	5.2	0.9	SSW	1.61	2.2	5.4	5.5	5.5	1033.8	0.00	0.270	0.000	13.6	39	-0.1	12.2	30
05.01.20	13:31	5.4	5.4	5.3	98	5.1	0.9	SW	1.61	4.0	5.4	5.5	5.5	1033.4	0.00	0.270	0.000	13.6	39	-0.1	12.2	30
05.01.20	14:01	5.4	5.6	5.4	98	5.2	0.9	SW	1.61	2.7	5.4	5.6	5.6	1033.5	0.00	0.269	0.000	13.6	39	-0.1	12.2	30
05.01.20	14:31	5.6	5.7	5.5	98	5.3	0.9	SW	1.61	3.1	5.6	5.7	5.7	1033.6	0.00	0.265	0.000	13.6	39	-0.1	12.2	30
05.01.20	15:01	5.7	5.7	5.7	97	5.3	0.9	SW	1.61	2.7	5.7	5.8	5.8	1033.5	0.00	0.263	0.000	13.6	39	-0.1	12.2	30
05.01.20	15:31	5.7	5.7	5.7	96	5.1	1.3	SW	2.41	3.6	5.0	5.8	5.1	1033.6	0.00	0.263	0.000	13.6	39	-0.1	12.2	30
05.01.20	16:01	5.7	5.7	5.6	95	4.9	1.3	WSW	2.41	4.5	4.9	5.7	4.9	1033.7	0.00	0.264	0.000	13.6	39	-0.1	12.2	30
05.01.20	16:31	5.6	5.6	5.6	93	4.6	1.8	WSW	3.22	4.0	4.3	5.7	4.3	1033.7	0.00	0.265	0.000	13.6	39	-0.1	12.2	30
05.01.20	17:01	5.6	5.6	5.5	91	4.2	1.8	SW	3.22	4.5	4.2	5.6	4.2	1033.4	0.00	0.266	0.000	13.6	39	-0.1	12.2	30
05.01.20	17:31	5.5	5.6	5.5	86	3.3	2.2	SW	4.02	4.5	3.7	5.4	3.6	1033.4	0.00	0.267	0.000	13.7	39	-0.1	12.2	30
05.01.20	18:01	5.6	5.6	5.5	81	2.6	2.2	SW	4.02	5.4	3.8	5.4	3.7	1033.2	0.00	0.265	0.000	13.7	39	-0.1	12.2	30
05.01.20	18:31	5.7	5.7	5.6	78	2.1	2.7	SW	4.83	5.8	3.5	5.5	3.3	1033.4	0.00	0.264	0.000	13.7	39	-0.1	12.2	30
05.01.20	19:01	5.6	5.7	5.6	77	1.9	2.7	SW	4.83	6.3	3.4	5.4	3.2	1033.4	0.00	0.265	0.000	13.7	39	-0.1	12.2	30
05.01.20	19:31	5.5	5.6	5.4	78	2.0	1.3	SW	2.41	4.5	4.7	5.3	4.6	1033.2	0.00	0.267	0.000	13.7	39	-0.0	12.3	30
05.01.20	20:01	5.4	5.4	5.4	80	2.3	1.8	SW	3.22	4.0	4.1	5.3	3.9	1033.2	0.00	0.269	0.000	13.7	39	-0.1	12.2	30
05.01.20	20:31	5.3	5.4	5.3	82	2.5	1.8	SW	3.22	4.5	4.0	5.2	3.8	1033.0	0.00	0.271	0.000	13.7	39	-0.1	12.2	30
05.01.20	21:01	5.2	5.3	5.2	82	2.4	1.8	SW	3.22	4.5	3.8	5.1	3.7	1032.7	0.00	0.273	0.000	13.7	39	-0.1	12.2	30
05.01.20	21:31	5.2	5.2	5.1	82	2.3	1.8	SW	3.22	4.0	3.8	5.0	3.6	1032.8	0.00	0.274	0.000	13.7	39	-0.1	12.2	30
05.01.20	22:01	5.1	5.2	5.1	81	2.1	1.8	SW	3.22	4.0	3.7	4.9	3.6	1032.3	0.00	0.275	0.000	13.7	39	-0.1	12.2	30
05.01.20	22:31	5.1	5.1	5.0	79	1.7	1.8	SW	3.22	4.5	3.7	4.9	3.5	1032.3	0.00	0.277	0.000	13.7	39	-0.1	12.2	30
05.01.20	23:01	5.0	5.1	4.9	79	1.7	1.3	SSW	2.41	4.5	4.2	4.8	4.0	1032.2	0.00	0.278	0.000	13.7	39	-0.1	12.2	30
05.01.20	23:31	5.0	5.0	4.9	79	1.7	1.8	SW	3.22	4.0	3.6	4.8	3.4	1031.7	0.00	0.278	0.000	13.7	39	-0.1	12.2	30
06.01.20	0:01	4.9	5.0	4.9	79	1.6	1.8	SSW	3.22	4.5	3.6	4.8	3.4	1031.7	0.00	0.279	0.000	13.7	39	-0.1	12.2	30
06.01.20	0:31	4.9	4.9	4.9	79	1.6	2.2	SSW	4.02	4.9	3.1	4.8	2.9	1031.4	0.00	0.279	0.000	13.7	39	-0.1	12.2	30
06.01.20	1:01	4.9	5.0	4.9	79	1.6	2.2	SW	4.02	4.5	3.1	4.8	2.9	1031.3	0.00	0.279	0.000	13.7	39	-0.1	12.2	30
06.01.20	1:31	4.9	5.0	4.9	79	1.6	1.8	SW	3.22	4.0	3.6	4.8	3.4	1030.9	0.00	0.279	0.000	13.7	39	-0.1	12.2	30
06.01.20	2:01	4.9	5.0	4.9	79	1.6	1.8	SW	3.22	4.0	3.6	4.8	3.4	1030.7	0.00	0.279	0.000	13.7	39	-0.1	12.2	30
06.01.20	2:31	5.0	5.0	4.9	79	1.7	1.8	SW	3.22	4.5	3.6	4.8	3.4	1030.6	0.00	0.278	0.000	13.7	39	-0.1	12.2	30
06.01.20	3:01	5.1	5.1	5.0	79	1.7	1.8	SW	3.22	4.0	3.7	4.9	3.5	1030.5	0.00	0.277	0.000	13.7	39	-0.1	12.2	30
06.01.20	3:31	5.1	5.1	5.1	80	1.9	0.9	WSW	1.61	3.6	5.0	4.9	4.8	1030.4	0.00	0.277	0.000	13.7	38	-0.4	12.2	30
06.01.20	4:01	5.1	5.1	5.1	80	1.9	0.9	WSW	1.61	3.1	5.0	4.9	4.8	1030.1	0.00	0.277	0.000	13.7	38	-0.4	12.3	30
06.01.20	4:31	5.1	5.1	5.1	80	1.9	1.3	SW	2.41	3.6	4.2	4.9	4.1	1030.0	0.00	0.277	0.000	13.7	38	-0.4	12.3	30
06.01.20	5:01	5.0	5.1	4.9	81	2.0	0.4	SW	0.80	2.2	5.0	4.8	4.8	1029.8	0.00	0.278	0.000	13.7	38	-0.4	12.2	30
06.01.20	5:31	4.8	4.9	4.8	81	1.8	1.8	S	3.22	4.0	3.4	4.7	3.2	1029.6	0.00	0.281	0.000	13.7	38	-0.4	12.2	30
06.01.20	6:01	4.8	4.8	4.8	80	1.7	1.8	SSW	3.22	4.0	3.4	4.7	3.2	1029.4	0.00	0.281	0.000	13.7	38	-0.4	12.2	30
06.01.20	6:31	4.9	4.9	4.8	81	1.9	1.3	S	2.41	3.6	4.1	4.7	3.9	1029.3	0.00	0.280	0.000	13.7	38	-0.4	12.3	30
06.01.20	7:01	4.9	4.9	4.9	81	1.9	1.3	S	2.41	3.6	4.1	4.7	3.9	1029.2	0.00	0.280	0.000	13.7	38	-0.4	12.3	30
06.01.20	7:31	4.9	4.9	4.9	81	1.9	1.8	SSW	3.22	4.0	3.5	4.7	3.3	1029.1	0.00	0.280	0.000	13.7	38	-0.4	12.3	30
06.01.20	8:01	4.9	4.9	4.8	81	1.9	1.8	S	3.22	4.9	3.5	4.7	3.3	1029.0	0.00	0.280	0.000	13.7	38	-0.4	12.3	30
06.01.20	8:31	4.9	5.0	4.9	80	1.8	1.3	SSW	2.41	3.1	4.1	4.8	3.9	1028.9	0.00	0.279	0.000	13.7	38	-0.4	12.3	30
06.01.20	9:01	4.9	5.0	4.9	80	1.8	1.3	S	2.41	3.6	4.1	4.8	3.9	1028.8	0.00	0.279	0.000	13.7	38	-0.4	12.2	30
06.01.20	9:31	5.0	5.0	4.9	80	1.8	1.3	S	2.41	3.6	4.2	4.8	4.0	1028.7	0.00	0.278	0.000	13.7	38	-0.4	12.2	30
06.01.20	10:01	5.0	5.0	4.9	79	1.7	1.8	S	3.22	4.0	3.6	4.8	3.4	1028.4	0.00	0.278	0.000	13.7	38	-0.4	12.3	30
06.01.20	10:31	5.1	5.1	5.0	80	1.9	1.8	S	3.22	4.0	3.7	4.9	3.5	1028.2	0.00	0.277	0.000	13.7	38	-0.4	12.2	30
06.01.20	11:01	5.0	5.1	5.0	80	1.8	1.8	SSE	3.22	4.0	3.6	4.8	3.4	1027.8	0.00	0.278	0.000	13.7	38	-0.4	12.3	30
06.01.20	11:31	5.0	5.1	4.9	80	1.8	1.3	SSE	2.41	3.6	4.2	4.8	4.0	1027.5	0.00	0.278	0.000	13.7	38	-0.4	12.3	30
06.01.20	12:01	5.0	5.0	4.9	79	1.7	1.3	SE	2.41	3.6	4.2	4.8	4.0	1027.3	0.00	0.278	0.000	13.7	38	-0.4	12.3	30
06.01.20	12:31	4.9	4.9	4.9	79	1.6	2.2	SE	4.02	5.4	3.0	4.7	2.8	1026.7	0.00	0.280	0.000	13.7	38	-0.4	12.3	30
06.01.20	13:01	4.9	5.0	4.9	76	1.1	1.8	SE	3.22	4.5	3.6	4.7	3.3	1026.1	0.00	0.279	0.000	13.8	38	-0.3	12.3	30
06.01.20	13:31	5.0	5.1	4.9	75	0.9	1.3	SE	2.41	4.9	4.2	4.8	3.9	1025.7	0.00	0.278	0.000	13.8	38	-0.3	12.3	30
06.01.20	14:01	5.0	5.1	4.9	75	0.9	1.8	SE	3.22	4.0	3.6	4.8	3.4	1025.4	0.00	0.278	0.000	13.8	38	-0.3	12.3	30
06.01.20	14:31	4.9	5.1	4.8	74	0.7	1.3	SE	2.41	4.9	4.1	4.7	3.9	1025.3	0.00	0.279	0.000	13.8	38	-0.3	12.3	30
06.01.20	15:01	4.8	4.9	4.7	74	0.5	1.3	SE	2.41	4.9	3.9	4.5	3.7	1024.8	0.00	0.282	0.000	13.8	38	-0.3	12.3	30
06.01.20	15:31	4.5	4.7	4.3	76	0.6	1.8	ESE	3.22	4.5	3.0	4.2	2.7	1024.5	0.00	0.288	0.000	13.8	38	-0.3	12.3	30
06.01.20	16:01	4.2	4.3	4.1	77	0.5	1.3	ESE	2.41	3.1	3.3	4.0	3.1	1024.0	0.00	0.294	0.000	13.8	38	-0.3	12.3	30
06.01.20	16:31	3.8	4.1	3.6	79	0.5	0.9	ESE	1.61	3.1	3.7	3.7	3.5	1023.5	0.00	0.302	0.000	13.8	38	-0.3	12.3	30
06.01.20	17:01	3.3	3.6	3.1	82	0.5	1.8	ESE	3.22	3.6	1.6	3.1	1.4	1022.9	0.00	0.314	0.000	13.8	38	-0.3	12.3	30
06.01.20	17:31	3.0	3.1	2.8	85	0.7	1.8	ESE	3.22	4.5	1.3	2.9	1.2	1022.6	0.00	0.319	0.000	13.8	37	-0.6	12.3	30
06.01.20	18:01	2.8	2.9	2.7	86	0.7	2.7	ESE	4.83	4.9	0.2	2.7	0.1	1022.4	0.00	0.323	0.000	13.8	37	-0.6	12.3	30
06.01.20	18:31	2.6	2.7	2.6	86	0.5	2.7	ESE	4.83	4.9	-0.1	2.5	-0.2	1022.0	0.00	0.328	0.000	13.9	37	-0.6	12.4	30
06.01.20	19:01	2.6	2.7	2.6	85	0.3	2.2	ESE	4.02	5.4	0.3	2.5	0.2	1021.8	0.00	0.328	0.000	13.9	37	-0.6	12.4	30
06.01.20	19:31	2.6	2.7	2.6	84	0.2	1.3	ESE	2.41	4.5	1.4	2.5	1.3	1021.8	0.00	0.328	0.000	13.9	37	-0.6	12.4	30
06.01.20	20:01	2.6	2.7	2.6	83	0.0	1.3	ESE	2.41	3.6	1.4	2.5	1.3	1021.6	0.00	0.328	0.000	13.9	37	-0.6	12.4	30
06.01.20	20:31	2.7	2.8	2.7	81	-0.2	0.9	SE	1.61	2.7	2.4	2.6	2.3	1021.3	0.00	0.325	0.000	13.8	36	-1.0	12.3	30
06.01.20	21:01	2.8	2.8	2.7	81	-0.2	1.3	ESE	2.41	4.0	1.7	2.6	1.5	1020.8	0.00	0.324	0.000	13.8	36	-1.0	12.3	30
06.01.20	21:31	2.9	3.1	2.7	79	-0.3	1.3	ESE	2.41	3.6	1.8	2.8	1.7	1020.6	0.00	0.321	0.000	13.8	36	-1.0	12.3	30
06.01.20	22:01	3.1	3.1	3.0	79	-0.2	1.8	ESE	3.22	5.4	1.3	2.9	1.2	1020.1	0.00	0.318	0.000	13.8	36	-1.0	12.3	30
06.01.20	22:31	3.0	3.1	2.9	79	-0.3	2.7	ESE	4.83	5.8	0.4	2.8	0.2	1019.8	0.00	0.319	0.000	13.8	36	-1.0	12.3	30
06.01.20	23:01	2.8	2.9	2.6	79	-0.5	3.1	ESE	5.63	5.8	-0.3	2.6	-0.4	1019.9	0.00	0.324	0.000	13.8	36	-1.0	12.3	30
06.01.20	23:31	2.5	2.6	2.4	80	-0.6	2.7	SE	4.83	5.4	-0.2	2.3	-0.4	1020.1	0.00	0.330	0.000	13.8	36	-1.0	12.3	30
07.01.20	0:01	2.3	2.4	1.9	81	-0.6	2.2	SE	4.02	4.5	-0.1	2.1	-0.2	1020.6	0.00	0.334	0.000	13.8	36	-1.0	12.3	30
07.01.20	0:31	1.9	2.4	1.8	80	-1.1	1.3	SSE	2.41	3.1	0.7	1.8	0.6	1021.2	0.00	0.341	0.000	13.8	36	-1.0	12.3	30
07.01.20	1:01	3.4	4.3	2.4	71	-1.4	1.8	SW	3.22	4.9	1.7	3.1	1.4	1021.3	0.00	0.311	0.000	13.8	35	-1.4	12.2	30
07.01.20	1:31	4.5	4.6	4.3	72	-0.1	1.8	SW	3.22	4.9	3.0	4.2	2.7	1021.1	0.00	0.288	0.000	13.8	36	-1.0	12.3	30
07.01.20	2:01	4.6	4.6	4.5	74	0.3	2.7	SW	4.83	5.4	2.2	4.3	1.9	1021.5	0.00	0.287	0.000	13.8	35	-1.4	12.2	30
07.01.20	2:31	4.4	4.6	4.3	76	0.6	2.2	SW	4.02	5.8	2.5	4.2	2.2	1021.8	0.00	0.289	0.000	13.8	36	-1.1	12.2	30
07.01.20	3:01	4.2	4.3	3.9	84	1.7	1.8	SW	3.22	5.8	2.6	4.1	2.5	1022.0	0.00	0.295	0.000	13.8	36	-1.1	12.2	30
07.01.20	3:31	3.4	3.9	3.2	92	2.3	1.3	WSW	2.41	4.9	2.4	3.4	2.3	1022.2	0.00	0.310	0.000	13.8	35	-1.4	12.2	30
07.01.20	4:01	3.1	3.1	3.0	95	2.3	0.9	WSW	1.61	2.7	2.8	3.1	2.8	1022.2	0.00	0.318	0.000	13.8	36	-1.1	12.2	30
07.01.20	4:31	3.1	3.1	3.0	96	2.5	0.9	WSW	1.61	2.7	2.8	3.1	2.8	1022.2	0.00	0.318	0.000	13.8	36	-1.1	12.2	30
07.01.20	5:01	3.2	3.3	3.1	97	2.7	0.4	SW	0.80	2.2	3.2	3.2	3.2	1022.4	0.00	0.316	0.000	13.7	36	-1.1	12.2	30
07.01.20	5:31	3.4	3.5	3.3	96	2.8	0.0	WSW	0.00	1.8	3.4	3.4	3.4	1022.5	0.00	0.311	0.000	13.7	35	-1.5	12.1	30
07.01.20	6:01	3.6	3.7	3.5	97	3.2	0.9	WSW	1.61	2.7	3.4	3.7	3.4	1022.9	0.00	0.307	0.000	13.7	36	-1.1	12.2	30
07.01.20	6:31	3.8	3.9	3.7	98	3.5	1.3	WSW	2.41	4.0	2.8	3.8	2.8	1023.4	0.20	0.303	0.000	13.7	36	-1.1	12.2	30
07.01.20	7:01	4.0	4.1	3.9	99	3.9	1.3	WSW	2.41	5.4	3.1	4.1	3.2	1023.8	0.00	0.299	0.000	13.8	36	-1.1	12.2	30
07.01.20	7:31	4.2	4.2	4.1	99	4.0	2.2	WSW	4.02	5.4	2.2	4.3	2.3	1024.1	0.00	0.295	0.000	13.8	37	-0.7	12.3	30
07.01.20	8:01	4.2	4.3	4.2	99	4.1	0.9	WSW	1.61	4.0	4.1	4.3	4.2	1024.7	0.00	0.294	0.000	13.8	37	-0.7	12.3	30
07.01.20	8:31	4.3	4.4	4.3	100	4.3	1.8	WSW	3.22	4.5	2.8	4.4	2.9	1025.2	0.00	0.293	0.000	13.8	38	-0.3	12.3	30
